No.,Bout ID,Boxer,Date,Venue,ID,WeeklyID,lnRPurse,RPurse,Purse,RichA,Losers,DOB,Age,,weight,,RDS,TFights,Wins,KO,Losses,L-KO,Draws,OTFights,OWins,OKO,,OLosses,OL-KO,ODraws,,,,,NeverKO,ORecentKO,ORecentKOsq,Debut,ODebut,WinPerDiff,Rematch,Unify,W-Title,T-Belt,R-Title,R-Belt,Eliminator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,36,"de Oca, Juan P.",2009.04.11,Mandalay Bay,523,6,8.835185349,6871.827411,6000,0,1,80.06.29,28.83333333,,155,,10,26,9,6,15,5,2,14,12,2,,1,0,1,,,,,0,5,25,0,0,-51.0989011,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,37,"Ramos, Rico D.",2009.04.11,Mandalay Bay,1858,6,7.73657306,2290.609137,2000,0,0,87.06.20,21.83333333,,123,,6,8,8,5,0,0,0,10,5,2,,4,0,1,,,,,0,5,25,0,0,50,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,38,"Garcia, Danny",2009.04.11,Mandalay Bay,769,6,8.989336028,8017.13198,7000,0,0,88.03.20,21.08333333,,143,,8,11,11,7,0,0,0,24,14,7,,9,1,1,,,,,0,5,25,0,0,41.66666667,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,39,"Ouali, Said",2009.04.17,Buffalo Bills Arena,1690,7,10.03915815,22906.09137,20000,0,0,79.05.24,29.91666667,,146,,12,27,25,17,2,1,0,15,15,14,,0,0,0,,,,,0,1,1,0,0,4.357298475,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,40,"Gonzalez, Mario",2009.04.17,Buffalo Bills Arena,863,7,7.266569431,1431.630711,1250,0,1,89.01.19,20.25,,116.5,,4,2,0,0,2,1,0,10,0,0,,5,2,5,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,40,"Pacheco, Jose",2009.04.17,Buffalo Bills Arena,1694,7,7.266569431,1431.630711,1250,0,1,84.06.30,24.83333333,,117,,4,10,0,0,5,2,5,2,0,0,,2,1,0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,41,"Gamboa, Yuriorkis",2009.04.17,Buffalo Bills Arena,757,7,11.54323555,103077.4112,90000,1,0,81.12.23,27.35365297,,125.5,,12,14,14,12,0,0,0,32,25,17,,6,1,1,,,,,0,1,1,0,0,21.875,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,42,"Lenk, Anthony M.",2009.04.17,Buffalo Bills Arena,1218,7,7.448890987,1717.956853,1500,0,0,87.12.05,21.40296804,,142,,6,5,5,3,0,0,0,4,4,2,,0,0,0,,,,,0,2,4,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,42,"Vargas, Jessie",2009.04.17,Buffalo Bills Arena,2376,7,7.448890987,1717.956853,1500,0,0,89.05.10,19.91666667,,142,,6,4,4,2,0,0,0,5,5,3,,0,0,0,,,,,0,2,4,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,43,"Stovall, Ivan",2009.04.17,Buffalo Bills Arena,2226,7,7.73657306,2290.609137,2000,0,0,79.05.24,29.91666667,,167,,6,13,10,7,3,2,0,13,10,6,,3,0,0,,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,44,"Perez, Alejandro",2009.05.01,South Point Hotel,1752,8,9.569154524,14316.30711,12500,0,0,86.05.03,23,,122,,12,15,13,8,1,0,1,32,20,9,,11,1,1,,,,,0,9,81,0,0,24.16666667,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,44,"Landeros, Adolfo",2009.05.01,South Point Hotel,1187,8,9.0583289,8589.784264,7500,0,0,79.12.06,29.48356164,,122,,12,32,20,9,11,1,1,15,13,8,,1,0,1,,,,,0,1,1,0,0,-24.16666667,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,45,"Reynoso, Jose L.",2009.05.01,South Point Hotel,1893,8,8.142038168,3435.913706,3000,0,0,84.09.02,24.66666667,,141,,8,12,10,1,2,2,0,10,10,4,,0,0,0,,,,,0,1,1,0,0,-16.66666667,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,46,"Armenta, Rodolfo",2009.05.01,South Point Hotel,112,8,7.631212544,2061.548223,1800,0,0,84.08.24,24.75,,139,,6,7,6,4,1,0,0,11,9,3,,2,0,0,,,,,0,1,1,0,0,3.896103896,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,47,"Harris, Tyrone P.",2009.05.01,Hard Rock,951,8,9.122867421,9162.436548,8000,0,0,81.03.22,28.16666667,,135,,10,27,23,15,4,1,0,25,25,18,,0,0,0,,,,,0,1,1,0,0,-14.81481481,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,48,"Gomez, Alfonso S.",2009.05.01,Hard Rock,831,8,9.75147608,17179.56853,15000,0,0,80.10.28,28.58333333,,149,,10,24,18,8,4,1,2,17,14,8,,2,0,1,,,,,0,6,36,0,0,-7.352941176,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,49,"Farenas, Michael H.",2009.05.01,Hard Rock,661,8,8.835185349,6871.827411,6000,0,0,84.06.10,24.91666667,,127,,8,28,24,21,2,0,2,44,35,24,,9,5,0,,,,,0,2,4,0,0,6.168831169,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,49,"Estrada, Walter",2009.05.01,Hard Rock,650,8,8.652863792,5726.522843,5000,0,0,76.05.06,33,,127,,8,44,35,24,9,5,0,28,24,21,,2,0,2,,,,,0,1,1,0,0,-6.168831169,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,50,"Laurente, Dennis K.",2009.05.01,Hard Rock,1198,8,8.835185349,6871.827411,6000,0,0,77.07.29,31.83333333,,139.5,,8,42,33,17,4,0,5,21,20,11,,0,0,1,,,,,0,5,25,0,0,-16.66666667,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,51,"Tapia, Glen",2009.05.01,Hard Rock,2251,8,7.448890987,1717.956853,1500,0,0,89.12.11,19.46986301,,154,,4,1,1,1,0,0,0,2,1,0,,1,0,0,,,,,1,0,0,0,0,50,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,52,"Melligen, Mark J.",2009.05.01,Hard Rock,1468,8,8.42972024,4581.218274,4000,0,0,86.04.06,23.08333333,,141,,8,14,13,10,1,1,0,25,17,2,,6,0,2,,,,,0,1,1,0,0,24.85714286,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,52,"Montano, Ramon C.",2009.05.01,Hard Rock,1527,8,8.296188848,4008.56599,3500,0,0,82.11.08,26.5,,140,,8,25,17,2,6,0,2,14,13,10,,1,1,0,,,,,0,1,1,0,0,-24.85714286,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,53,"Magdaleno, Diego",2009.05.01,Hard Rock,1326,8,8.296188848,4008.56599,3500,0,0,86.10.28,22.58333333,,129.5,,4,8,8,3,0,0,0,9,7,5,,1,1,1,,,,,0,3,9,0,0,22.22222222,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,53,"Santiago, Juan F.",2009.05.01,Hard Rock,2083,8,8.055026791,3149.587563,2750,0,0,85.02.14,24.25,,131,,4,9,7,5,1,1,1,8,8,3,,0,0,0,,,,,0,3,9,0,0,-22.22222222,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,54,"Marroquin, Roberto",2009.05.01,Hard Rock,1368,8,8.296188848,4008.56599,3500,0,0,89.08.21,19.75,,123.5,,4,5,5,4,0,0,0,7,3,0,,4,1,0,,,,,1,0,0,0,0,57.14285714,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,55,"Alvarado, Mike A.",2009.05.02,MGM Grand,65,8,9.638680586,15347.08122,13400,0,0,80.07.28,28.83333333,,142,,8,25,25,18,0,0,0,26,18,5,,7,2,1,,,,,0,9,81,0,0,30.76923077,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,56,"Korobov, Matvey",2009.05.02,MGM Grand,1181,8,8.652863792,5726.522843,5000,0,0,83.01.07,26.33333333,,161.5,,4,4,4,4,0,0,0,34,20,13,,12,3,2,,,,,0,3,9,0,0,41.17647059,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,56,"Bartinelli, Anthony",2009.05.02,MGM Grand,173,8,8.42972024,4581.218274,4000,0,0,79.12.05,29.48630137,,161,,4,34,20,13,12,3,2,4,4,4,,0,0,0,,,,,0,1,1,0,0,-41.17647059,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,57,"Concepcion, Bernabe",2009.05.02,MGM Grand,426,8,10.03915815,22906.09137,20000,0,0,88.01.20,21.33333333,,126,,6,30,27,16,2,0,1,29,22,15,,7,1,0,,,,,0,5,25,0,0,14.13793103,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,57,"Herrera, Yogli J.",2009.05.02,MGM Grand,1019,8,8.42972024,4581.218274,4000,0,0,82.07.25,26.83333333,,126,,6,29,22,15,7,1,0,30,27,16,,2,0,1,,,,,0,2,4,0,0,-14.13793103,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,58,"Chavez, Omar",2009.05.02,MGM Grand,386,8,8.142038168,3435.913706,3000,0,0,90.01.04,19.33333333,,144.5,,4,15,14,10,0,0,1,17,11,6,,6,3,0,,,,,0,9,81,0,0,28.62745098,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,58,"Ziolowski, Tyler",2009.05.02,MGM Grand,2558,8,8.142038168,3435.913706,3000,0,0,86.09.06,22.66666667,,142,,4,17,11,6,6,3,0,15,14,10,,0,0,1,,,,,0,2,4,0,0,-28.62745098,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,59,"Lara, Erislandy",2009.05.02,MGM Grand,1191,8,8.652863792,5726.522843,5000,0,0,83.04.11,26.08333333,,155,,4,4,4,3,0,0,0,18,11,1,,7,2,0,,,,,0,17,289,0,0,38.88888889,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,59,"Gray, Christopher J.",2009.05.02,MGM Grand,890,8,8.296188848,4008.56599,3500,0,0,76.03.08,33.16666667,,156,,4,18,11,1,7,2,0,4,4,3,,0,0,0,,,,,0,1,1,0,0,-38.88888889,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,60,"Pacquiao, Emmanuel",2009.05.02,MGM Grand,1695,8,15.95266116,8475253.807,7400000,1,0,78.12.17,30.45342466,,138,,12,53,48,36,3,2,2,46,45,32,,1,1,0,,,,,0,1,1,0,0,-7.260049221,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,61,"Soto, Humberto",2009.05.02,MGM Grand,2205,8,11.64859607,114530.4569,100000,1,0,80.05.11,29,,129,,12,55,46,30,7,1,2,21,20,7,,1,1,0,,,,,0,5,25,0,0,-11.6017316,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,62,"Mares, Abner",2009.05.02,MGM Grand,1352,8,10.2623017,28632.61421,25000,0,0,85.11.28,23.5,,119,,8,17,17,10,0,0,0,19,14,11,,5,3,0,,,,,0,1,1,0,0,26.31578947,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,62,"Perez, Jonathan",2009.05.02,MGM Grand,1764,8,8.652863792,5726.522843,5000,0,0,87.02.14,22.25,,120,,8,19,14,11,5,3,0,17,17,10,,0,0,0,,,,,0,2,4,0,0,-26.31578947,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,63,"Zepeda, Ernesto",2009.05.02,MGM Grand,2553,8,9.346010972,11453.04569,10000,0,0,76.12.13,32.46438356,,146,,8,54,39,34,11,7,4,41,36,14,,4,1,1,,,,,0,1,1,0,0,-15.58265583,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,64,"Jacobs, Daniel",2009.05.02,MGM Grand,1095,8,10.44462326,34359.13706,30000,0,0,87.02.03,22.25,,163,,8,15,15,14,0,0,0,22,19,12,,1,0,2,,,,,0,4,16,0,0,13.63636364,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,64,"Walker, Michael O.",2009.05.02,MGM Grand,2449,8,10.03915815,22906.09137,20000,0,0,78.11.08,30.5,,162,,8,22,19,12,1,0,2,15,15,14,,0,0,0,,,,,0,1,1,0,0,-13.63636364,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,65,"Bogere, Sharif",2009.05.08,Plaza Hotel,232,9,7.448890987,1717.956853,1500,0,0,88.10.08,20.58333333,,136,,6,7,7,4,0,0,0,5,5,1,,0,0,0,,,,,0,5,25,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,65,"Herrera, Marcos R.",2009.05.08,Plaza Hotel,1015,9,7.379898116,1603.426396,1400,0,0,88.04.08,21.08333333,,135,,6,5,5,1,0,0,0,7,7,4,,0,0,0,,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,66,"Del Real, Gabriel",2009.05.08,Plaza Hotel,526,9,7.225747436,1374.365482,1200,0,0,86.07.25,22.83333333,,152,,4,3,3,2,0,0,0,7,7,6,,0,0,0,,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,66,"Gorges, Andre F.",2009.05.08,Plaza Hotel,877,9,6.820282328,916.2436548,800,0,0,85.04.30,24.08333333,,146,,4,7,7,6,0,0,0,3,3,2,,0,0,0,,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,67,"Smith, Ishe O.",2009.05.08,Plaza Hotel,2173,9,7.043425879,1145.304569,1000,0,0,78.07.22,30.83333333,,164,,6,23,20,9,3,0,0,19,11,1,,8,2,0,,,,,0,18,324,0,0,29.0617849,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,67,"Gray, Christopher J.",2009.05.08,Plaza Hotel,890,9,8.42972024,4581.218274,4000,0,0,76.03.08,33.16666667,,163.5,,6,19,11,1,8,2,0,23,20,9,,3,0,0,,,,,0,3,9,0,0,-29.0617849,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,68,"Smith, Lonnie M.",2009.05.08,Plaza Hotel,2176,9,7.225747436,1374.365482,1200,0,0,87.03.03,22.16666667,,133.5,,6,10,6,5,2,1,2,15,4,1,,7,1,4,,,,,0,11,121,0,0,33.33333333,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,69,"Tribolet, Beau J.",2009.05.08,Plaza Hotel,2325,9,7.225747436,1374.365482,1200,0,1,74.12.12,34.46712329,,246,,4,1,0,0,0,0,1,4,1,1,,2,1,1,,,,,0,3,9,0,0,-25,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,70,"Bogere, Sharif",2009.05.16,Buffalo Bills Arena,232,10,7.73657306,2290.609137,2000,0,0,88.10.08,20.58333333,,137.5,,6,8,8,5,0,0,0,23,10,1,,11,3,2,,,,,0,1,1,0,0,56.52173913,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,71,"Lopez, Alejandro",2009.05.16,Buffalo Bills Arena,1250,10,7.043425879,1145.304569,1000,0,0,87.08.06,21.75,,126,,6,13,13,4,0,0,0,36,18,7,,15,6,3,,,,,0,13,169,0,0,50,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,72,"Marroquin, Roberto",2009.05.16,Buffalo Bills Arena,1368,10,8.296188848,4008.56599,3500,0,0,89.08.21,19.75,,123,,6,6,6,5,0,0,0,31,12,9,,17,2,2,,,,,0,6,36,0,0,61.29032258,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,73,"Martirosyan, Vanes N.",2009.05.16,Buffalo Bills Arena,1410,10,9.75147608,17179.56853,15000,0,0,86.05.01,23,,154,,8,23,23,14,0,0,0,29,18,14,,9,4,2,,,,,0,2,4,0,0,37.93103448,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,74,"Garcia, Mikey",2009.05.16,Buffalo Bills Arena,786,10,9.569154524,14316.30711,12500,0,0,87.12.15,21.45890411,,126,,10,16,16,13,0,0,0,19,14,7,,5,2,0,,,,,0,2,4,0,0,26.31578947,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,74,"Napunyi, Anthony",2009.05.16,Buffalo Bills Arena,1602,10,8.547503276,5153.870558,4500,0,0,82.10.03,26.58333333,,123.5,,10,19,14,7,5,2,0,16,16,13,,0,0,0,,,,,0,1,1,0,0,-26.31578947,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,75,"Magdaleno, Diego",2009.05.16,Buffalo Bills Arena,1326,10,8.296188848,4008.56599,3500,0,0,86.10.28,22.58333333,,134,,6,9,9,3,0,0,0,4,2,0,,2,0,0,,,,,1,0,0,0,0,50,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,75,"Montiel, Juan Manuel",2009.05.16,Buffalo Bills Arena,1537,10,7.448890987,1717.956853,1500,0,1,83.06.12,25.91666667,,133,,6,4,2,0,2,0,0,9,9,3,,0,0,0,,,,,0,4,16,0,0,-50,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,76,"Rios, Brandon L.",2009.05.16,Buffalo Bills Arena,1904,10,9.569154524,14316.30711,12500,0,0,86.04.29,23.08333333,,135.5,,10,20,19,13,0,0,1,20,18,16,,2,1,0,,,,,0,1,1,0,0,5,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,77,"Battease, Brian D.",2009.05.22,Orleans Hotel,179,11,7.043425879,1145.304569,1000,0,0,83.09.11,25.66666667,,126,,4,5,4,1,0,0,1,7,4,0,,2,0,1,,,,,1,0,0,0,0,22.85714286,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,77,"Guillen, Robert S.",2009.05.22,Orleans Hotel,912,11,7.043425879,1145.304569,1000,0,0,76.06.23,32.91666667,,124,,4,7,4,0,2,0,1,5,4,1,,0,0,1,,,,,0,3,9,0,0,-22.85714286,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,78,"Frazier, Johnny D.",2009.05.22,Orleans Hotel,728,11,7.043425879,1145.304569,1000,0,0,78.02.04,31.25,,134.5,,4,3,2,2,0,0,1,3,2,0,,0,0,1,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,79,"McFadden, Isaiah S.",2009.05.22,Orleans Hotel,1436,11,7.043425879,1145.304569,1000,0,1,84.02.20,25.25,,167.5,,4,2,1,0,1,0,0,8,2,2,,5,4,1,,,,,0,5,25,0,0,25,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,79,"Caldwell, Caleb",2009.05.22,Orleans Hotel,306,11,7.043425879,1145.304569,1000,0,1,84.06.24,24.91666667,,169,,4,8,2,2,5,4,1,2,1,0,,1,0,0,,,,,1,0,0,0,0,-25,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,80,"Goins, Michael J.",2009.05.22,Orleans Hotel,828,11,7.043425879,1145.304569,1000,0,1,74.08.01,34.75,,213,,4,3,1,1,2,2,0,1,0,0,,0,0,1,,,,,1,0,0,0,0,33.33333333,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,80,"Fletes, Carlos",2009.05.22,Orleans Hotel,683,11,7.043425879,1145.304569,1000,0,1,70.02.27,39.25,,221,,4,1,0,0,0,0,1,3,1,1,,2,2,0,,,,,0,2,4,0,0,-33.33333333,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
